customerID,phoneservice,internetservice,onlinesecurity,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,churn,tenure,monthlycharges
9158-VCTQB,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,41,113.6
2808-CHTDM,Yes,No,No,No,No,No,Two year,No,Mailed check,No,23,25.1
6311-UEUME,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,29,78.9
0793-TWELN,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,4,80.15
3283-WCWXT,Yes,No,No,No,No,No,Two year,No,Mailed check,No,6,25.4
1060-ENTOF,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,67,105.4
0999-QXNSA,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,No,7,45.75
5451-MHQOF,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,56,24.45
4836-WNFNO,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,72,25.0
9225-BZLNZ,Yes,DSL,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No,72,85.25
0354-VXMJC,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,23,19.6
4422-QVIJA,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,No,35,50.15
9365-SRSZE,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,27,70.55
6839-ITVZJ,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,26,60.05
8332-OSJDW,Yes,No,No,No,No,No,One year,No,Mailed check,No,12,26.4
4735-BJKOU,Yes,No,No,No,No,No,Two year,No,Mailed check,No,40,20.15
0274-JKUJR,No,DSL,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,No,7,58.85
5740-YHGTW,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,70,97.55
8917-SZTTJ,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,60,19.65
1696-MZVAU,No,DSL,No,No,No,No,One year,Yes,Credit card (automatic),No,39,25.25
7359-WWYJV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,72,114.45
0375-HVGXO,No,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,1,34.7
4906-ZHGPK,Yes,DSL,No,Yes,Yes,No,One year,Yes,Electronic check,No,54,70.7
8593-WHYHV,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,3,85.3
3795-GWTRD,Yes,DSL,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,63,75.55
1298-PHBTI,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Electronic check,No,71,84.8
6223-DHJGV,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,42,20.65
6961-MJKBO,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,47,20.45
6097-EQISJ,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card (automatic),Yes,66,102.45
4423-YLHDV,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,21,104.4
8158-WPEZG,No,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,11,35.65
0107-YHINA,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1,99.75
4918-FYJNT,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,No,55,90.45
0727-BNRLG,Yes,Fiber optic,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,69,97.65
4854-CIDCF,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,No,3,73.85
8640-SDGKB,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,4,74.4
3280-MRDOF,Yes,DSL,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,30,69.1
6435-SRWBJ,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,5,82.75
9964-WBQDJ,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,71,24.4
6303-KFWSL,Yes,DSL,No,No,No,No,One year,Yes,Electronic check,No,29,55.25
1702-CCFNJ,Yes,DSL,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,52,61.35
8932-CZHRQ,Yes,DSL,Yes,No,No,Yes,One year,No,Credit card (automatic),No,68,76.75
0386-CWRGM,Yes,No,No,No,No,No,Two year,No,Mailed check,No,46,19.4
5515-RUGKN,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,8,54.75
0404-AHASP,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,72,19.7
7279-NMVJC,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No,17,19.9
2081-VEYEH,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,3,107.95
6407-UTSLV,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,2,83.8
4116-TZAQJ,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,9,74.25
9060-HJJRW,No,DSL,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,51,56.4
2587-YNLES,Yes,No,No,No,No,No,Two year,No,Mailed check,No,6,20.1
7398-SKNQZ,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,No,3,94.9
5935-FCCNB,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,17,94.2
1958-RNRKS,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,No,30,49.9
5136-RGMZO,Yes,DSL,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,31,71.05
8345-MVDYC,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,45,81.65
8226-BXGES,Yes,Fiber optic,Yes,No,No,No,One year,No,Bank transfer (automatic),No,64,89.45
3877-JRJIP,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,1,59.85
8375-DKEBR,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.6
9705-IOVQQ,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,No,61,99.0
1015-OWJKI,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,19.05
7511-YMXVQ,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,9,45.4
2040-XBAVJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,72,114.45
7551-JOHTI,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,19.5
8887-IPQNC,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,No,7,44.25
8646-JCOMS,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No,66,90.55
9804-ICWBG,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,69.9
1222-KJNZD,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,40,20.4
0106-GHRQR,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,16,71.4
5318-IXUZF,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,2,87.15
3768-VHXQO,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,67,24.85
8952-WCVCD,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,41,104.45
2418-TPEUN,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,56,19.8
3963-RYFNS,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,116.45
3198-VELRD,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,3,84.75
8540-ZQGEA,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,54,20.05
1320-REHCS,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,52,110.75
4137-JOPHL,Yes,Fiber optic,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,50,89.7
9436-ZBZCT,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,14,89.95
7801-CEDNV,Yes,DSL,Yes,No,No,No,One year,No,Credit card (automatic),No,27,48.7
2057-BOYKM,Yes,Fiber optic,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),No,72,96.6
3658-QQJYD,Yes,DSL,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,62,74.3
1803-BGNBD,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,12,54.3
0134-XWXCE,Yes,DSL,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No,44,74.85
6950-TWMYB,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),No,54,79.95
5848-FHRFC,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,68,20.05
2243-FNMMI,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,20,19.4
2511-MORQY,Yes,DSL,No,No,No,No,One year,No,Bank transfer (automatic),No,50,54.9
5356-KZCKT,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,58,24.45
9470-XCCEM,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,35,89.65
6519-CFDBX,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,No,2,45.4
3902-MIVLE,Yes,DSL,Yes,Yes,No,Yes,Two year,No,Mailed check,No,63,75.7
0409-WTMPL,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,58,110.65
8763-KIAFH,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,27,20.55
3669-WHAFY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,71,115.15
3055-VTCGS,Yes,DSL,No,No,No,Yes,One year,No,Credit card (automatic),No,63,58.55
3144-KMTWZ,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,71,93.25
7279-BUYWN,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,41,113.2
7156-MHUGY,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,13,90.5
7198-GLXTC,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,2,79.0
2007-QVGAW,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,68,19.35
5207-PLSTK,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,1,48.75
2307-FYNNL,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,65,109.05
5605-XNWEN,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,72,25.0
2155-AMQRX,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,28,54.9
6181-AXXYF,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,72,24.75
5091-HFAZW,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,2,91.15
0516-VRYBW,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),Yes,18,20.15
2519-LBNQL,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Electronic check,No,60,104.35
8623-ULFNQ,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,26,66.05
8380-PEFPE,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,71.65
5687-DKDTV,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,4,20.35
1568-LJSZU,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,68,92.2
7530-HDYDS,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),Yes,38,84.25
7789-HKSBS,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,42,105.2
7416-CKTEP,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,57,19.6
2586-CWXVV,No,DSL,No,No,No,No,Month-to-month,No,Electronic check,No,54,30.4
3096-IZETN,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,12,78.1
2348-KCJLT,Yes,DSL,Yes,No,No,No,One year,Yes,Mailed check,No,44,61.5
8401-EMUWF,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,42,69.4
4193-IBKSW,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,72,24.75
5377-NDTOU,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,71,91.05
5922-ABDVO,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,Yes,19,89.65
2474-LCNUE,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,23,73.65
0839-QNXME,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,30,19.4
3506-OVLKD,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),No,35,26.2
9172-ANCRX,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,10,98.7
6650-VJONK,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,1,43.85
2178-PMGCJ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,No,22,69.7
7492-TAFJD,No,DSL,Yes,No,No,No,Two year,No,Mailed check,No,7,38.55
2773-MADBQ,No,DSL,Yes,Yes,No,Yes,Two year,Yes,Mailed check,No,36,53.1
6016-LVTJQ,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,34,20.65
7860-KSUGX,Yes,DSL,Yes,No,No,No,Two year,No,Credit card (automatic),No,72,64.45
8966-KZXXA,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,36,25.1
6910-HADCM,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,76.35
4816-LXZYW,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,23,79.15
9606-PBKBQ,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,32,85.0
5149-QYTTU,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,71,95.15
2070-XYMFH,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,No,23,79.35
2085-BOJKI,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,17,96.65
0817-HSUSE,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,1,75.5
5442-PPTJY,Yes,No,No,No,No,No,Two year,No,Mailed check,No,12,19.7
1927-QEWMY,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,72,20.5
1663-MHLHE,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,19.2
5663-QBGIS,Yes,Fiber optic,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),No,72,98.35
4450-MDZFX,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,60,74.35
6701-DHKWQ,No,DSL,No,Yes,Yes,No,Two year,No,Credit card (automatic),No,61,51.35
7554-AKDQF,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,No,6,45.65
3536-IQCTX,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,32,85.3
4911-BANWH,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,31,86.55
8496-EJAUI,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,19,73.85
0794-YVSGE,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,72,20.3
5423-BHIXO,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,No,32,54.2
6908-VVYHM,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,65,90.65
2959-EEXWB,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,45,50.9
1839-UMACK,Yes,No,No,No,No,No,One year,No,Electronic check,No,42,25.05
3030-YDNRM,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,No,8,74.85
7321-KKSDU,Yes,No,No,No,No,No,Two year,No,Mailed check,No,32,20.5
3402-XRIUO,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,No,22,63.55
3132-TVFDZ,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,57,44.85
8286-AFUYI,Yes,DSL,Yes,No,No,No,Month-to-month,No,Electronic check,No,1,47.95
8080-DDEMJ,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,45.1
8356-WUAOJ,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,No,1,45.0
6365-MTGZX,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,24,96.0
1349-WXNGG,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,1,20.05
8058-DMYRU,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,54,90.05
9350-ZXYJC,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,4,25.3
6990-YNRIO,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,65,108.65
8958-JPTRR,Yes,No,No,No,No,No,One year,No,Electronic check,No,56,24.3
6959-GQEGV,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,45,75.95
3173-WSSUE,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,71,19.7
1265-HVPZB,Yes,DSL,Yes,No,Yes,No,One year,No,Credit card (automatic),No,59,66.4
4115-UMJFQ,No,DSL,No,No,No,No,One year,Yes,Bank transfer (automatic),No,69,35.75
7369-TRPFD,Yes,No,No,No,No,No,One year,No,Mailed check,No,19,18.8
1098-KFQEC,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,55,19.4
7190-XHTWJ,Yes,No,No,No,No,No,One year,No,Mailed check,No,38,19.3
0621-TWIEM,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,10,45.55
3537-RYBHH,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,47,67.45
2485-ITVKB,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,2,35.1
3669-OYSJI,Yes,DSL,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes,1,46.2
1612-EOHDH,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,Yes,1,45.15
6702-OHFWR,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,1,43.3
5296-BFCYD,Yes,No,No,No,No,No,Two year,Yes,Mailed check,No,46,20.1
4510-PYUSH,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,38,57.15
9359-JANWS,Yes,DSL,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,65,58.9
7517-SAWMO,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,19,73.2
4143-HHPMK,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,52,85.35
3279-DYZQM,Yes,No,No,No,No,No,Two year,No,Mailed check,No,71,19.45
7054-LGEQW,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,45.95
0523-VNGTF,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,52,50.5
9575-IWCAZ,Yes,No,No,No,No,No,One year,No,Mailed check,No,6,25.1
7105-MXJLL,Yes,DSL,No,No,No,Yes,One year,No,Mailed check,No,26,60.7
7064-FRRSW,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Electronic check,No,48,99.0
7940-UQQUG,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,64,104.4
0923-PNFUB,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,3,83.75
3961-SXAXY,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,1,44.05
7010-BRBUU,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,72,24.1
3566-HJGPK,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,No,1,45.55
3062-ICYZQ,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,51,93.8
9938-PRCVK,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,41,19.7
0973-KYVNF,Yes,DSL,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),No,72,70.65
5129-HHMZC,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,43,86.45
9637-CDTKZ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,72,114.1
3946-JEWRQ,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,47,95.2
7873-CVMAW,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,72,88.55
0463-WZZKO,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,3,20.75
3494-JCHRQ,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,70.05
6474-FVJLC,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,2,86.0
4524-QCSSM,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,26,44.65
5832-EXGTT,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,No,29,60.2
8840-DQLGN,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,35,100.5
2039-JONDJ,Yes,DSL,Yes,No,No,No,One year,No,Bank transfer (automatic),No,27,55.45
7217-JYHOQ,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,24,70.3
6695-FRVEC,Yes,DSL,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),No,67,60.4
4547-LYTDD,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,Yes,16,72.65
9894-QMIMJ,Yes,DSL,No,No,No,No,One year,No,Bank transfer (automatic),No,23,55.8
8069-YQQAJ,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,No,14,31.1
6770-XUAGN,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,21.0
4193-ORFCL,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,45.1
1636-NTNCO,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,4,50.95
3466-WAESX,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,16,69.1
9281-PKKZE,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,46,43.95
3638-VBZTA,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,68,86.5
7459-IMVYU,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,38,69.95
7776-QWNFX,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,30,50.4
6689-TCZHQ,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,5,78.95
8563-OYMQY,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,17,90.95
0754-EEBDC,Yes,No,No,No,No,No,Two year,No,Mailed check,No,4,19.9
5777-ZPQNC,Yes,No,No,No,No,No,One year,No,Electronic check,No,12,20.15
1951-IEYXM,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,72,90.6
3318-NMQXL,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,3,92.0
3143-ILDAL,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,Yes,56,94.45
1022-RKXDR,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,41,24.85
2361-FJWNO,No,DSL,No,Yes,No,No,One year,No,Credit card (automatic),No,40,36.0
2272-UOINI,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,7,78.5
8232-UTFOZ,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),No,69,19.95
3750-YHRYO,Yes,No,No,No,No,No,One year,No,Mailed check,No,7,20.65
6637-KYRCV,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,No,5,30.5
5668-MEISB,Yes,Fiber optic,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,72,106.1
0129-QMPDR,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),No,44,20.5
7188-CBBBA,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,No,65,95.5
5356-CSVSQ,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Electronic check,No,3,64.6
3221-CJMSG,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,24,51.1
4720-VSTSI,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,44,84.8
3219-JQRSL,Yes,DSL,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,72,89.1
2801-NISEI,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,24,54.95
3946-MHCZW,Yes,DSL,No,No,No,No,Month-to-month,No,Mailed check,Yes,1,50.9
4623-ZKHLY,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,22,20.45
6732-VAILE,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,70,85.95
8201-AAXCB,Yes,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,No,25,60.35
7696-CFTAT,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,37,19.8
1845-CSBRZ,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No,22,85.35
2123-VSCOT,Yes,DSL,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,59,72.1
6651-AZVTJ,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,49,99.8
4566-GOLUK,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,47,107.35
2484-DGXPZ,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,31,19.55
2018-QKYGT,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,1,81.05
2792-VPPET,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,3,20.5
7409-JURKQ,Yes,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,53,111.8
3247-MHJKM,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,1,20.2
1964-SVLEA,Yes,No,No,No,No,No,One year,Yes,Mailed check,No,20,19.7
4587-NUKOX,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,3,79.1
7297-DVYGA,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),No,51,19.85
